Timestamp,Last,Volume,Bid,Ask,Spread,BidPrice1,BidQty1,BidPrice2,BidQty2,BidPrice3,BidQty3,BidPrice4,BidQty4,BidPrice5,BidQty5,BidPrice6,BidQty6,BidPrice7,BidQty7,BidPrice8,BidQty8,BidPrice9,BidQty9,BidPrice10,BidQty10,AskPrice1,AskQty1,AskPrice2,AskQty2,AskPrice3,AskQty3,AskPrice4,AskQty4,AskPrice5,AskQty5,AskPrice6,AskQty6,AskPrice7,AskQty7,AskPrice8,AskQty8,AskPrice9,AskQty9,AskPrice10,AskQty10,Aggressor
20260610 133009 328,4175.60,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.60,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.60,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.60,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.70,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.70,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.70,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 328,4175.70,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 333,4175.70,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 333,4175.70,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Buy
20260610 133009 340,4175.20,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Sell
20260610 133009 342,4175.40,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Sell
20260610 133009 342,4175.40,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Sell
20260610 133009 354,4175.40,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Sell
20260610 133009 354,4175.40,1,4175.40,4175.50,0.10,4175.40,1,4175.30,3,4175.20,3,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4175.50,1,4175.60,1,4175.70,3,4175.80,7,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,Sell
20260610 133009 402,4175.40,1,4175.30,4175.60,0.30,4175.30,1,4175.20,3,4175.10,3,4175.00,4,4174.90,5,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4174.40,11,4175.60,3,4175.70,4,4175.80,6,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,4176.50,10,Mid
20260610 133009 410,4175.50,1,4175.30,4175.60,0.30,4175.30,1,4175.20,3,4175.10,3,4175.00,4,4174.90,5,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4174.40,11,4175.60,3,4175.70,4,4175.80,6,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,4176.50,10,Mid
20260610 133009 419,4175.40,1,4175.30,4175.60,0.30,4175.30,1,4175.20,3,4175.10,3,4175.00,4,4174.90,5,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4174.40,11,4175.60,3,4175.70,4,4175.80,6,4175.90,6,4176.00,8,4176.10,6,4176.20,2,4176.30,6,4176.40,10,4176.50,10,Mid
20260610 133009 529,4175.40,1,4175.20,4175.50,0.30,4175.20,2,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,5,4174.40,11,4174.30,12,4175.50,4,4175.60,4,4175.70,3,4175.80,5,4175.90,6,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,4,Mid
20260610 133009 577,4175.50,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.50,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.50,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.50,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.60,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.60,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.60,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.60,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 577,4175.70,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Buy
20260610 133009 582,4175.30,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Mid
20260610 133009 624,4175.20,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Mid
20260610 133009 635,4175.40,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Mid
20260610 133009 641,4175.20,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Mid
20260610 133009 641,4175.20,1,4175.10,4175.50,0.40,4175.10,3,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,4,4174.30,11,4174.20,12,4175.50,4,4175.60,3,4175.70,4,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,6,4176.40,12,Mid
20260610 133009 810,4175.20,1,4175.00,4175.30,0.30,4175.00,2,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,5,4174.30,11,4174.20,12,4174.10,10,4175.30,2,4175.40,4,4175.50,4,4175.60,3,4175.70,5,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,Mid
20260610 133009 810,4175.20,1,4175.00,4175.30,0.30,4175.00,2,4174.90,4,4174.80,5,4174.70,3,4174.60,1,4174.50,6,4174.40,5,4174.30,11,4174.20,12,4174.10,10,4175.30,2,4175.40,4,4175.50,4,4175.60,3,4175.70,5,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,Mid
20260610 133009 940,4175.10,1,4175.10,4175.40,0.30,4175.10,2,4175.00,4,4174.90,3,4174.80,5,4174.70,4,4174.60,1,4174.50,5,4174.40,3,4174.30,2,4174.20,13,4175.40,1,4175.50,4,4175.60,3,4175.70,5,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,10,4176.30,14,Sell
20260610 133010 013,4175.40,1,4175.30,4175.50,0.20,4175.10,2,4175.00,4,4174.90,3,4174.80,4,4174.70,5,4174.60,1,4174.50,5,4174.40,3,4174.30,11,4174.20,13,4175.40,2,4175.50,7,4175.60,5,4175.70,2,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,14,Mid
20260610 133010 034,4175.30,1,4175.30,4175.50,0.20,4175.10,2,4175.00,4,4174.90,3,4174.80,4,4174.70,5,4174.60,1,4174.50,5,4174.40,3,4174.30,11,4174.20,13,4175.40,2,4175.50,7,4175.60,5,4175.70,2,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,14,Sell
20260610 133010 034,4175.30,1,4175.30,4175.50,0.20,4175.10,2,4175.00,4,4174.90,3,4174.80,4,4174.70,5,4174.60,1,4174.50,5,4174.40,3,4174.30,11,4174.20,13,4175.40,2,4175.50,7,4175.60,5,4175.70,2,4175.80,5,4175.90,7,4176.00,8,4176.10,5,4176.20,2,4176.30,14,Sell
20260610 133010 154,4175.40,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 160,4175.30,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 160,4175.30,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 188,4175.80,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 188,4175.80,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 189,4175.80,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 196,4175.80,1,4175.80,4175.90,0.10,4175.80,1,4175.70,2,4175.60,3,4175.50,3,4175.40,3,4175.30,4,4175.20,5,4175.10,6,4175.00,4,4174.90,3,4175.90,1,4176.00,4,4176.10,3,4176.20,3,4176.30,7,4176.40,5,4176.50,5,4176.60,8,4176.70,10,4176.80,8,Sell
20260610 133010 230,4175.90,1,4175.90,4176.20,0.30,4175.90,3,4175.80,4,4175.70,4,4175.60,6,4175.50,3,4175.40,3,4175.30,4,4175.20,4,4175.10,6,4175.00,9,4176.20,2,4176.40,4,4176.50,6,4176.60,9,4176.70,5,4176.80,2,4176.90,6,4177.00,11,4177.10,11,4177.20,11,Sell
20260610 133010 232,4176.00,1,4175.80,4176.10,0.30,4175.80,2,4175.70,2,4175.60,5,4175.50,3,4175.40,3,4175.30,4,4175.20,4,4175.10,6,4175.00,9,4174.90,8,4176.10,2,4176.20,4,4176.40,4,4176.50,5,4176.60,9,4176.70,5,4176.80,3,4176.90,6,4177.00,5,4177.10,13,Mid
20260610 133010 232,4176.00,1,4175.80,4176.10,0.30,4175.80,2,4175.70,2,4175.60,5,4175.50,3,4175.40,3,4175.30,4,4175.20,4,4175.10,6,4175.00,9,4174.90,8,4176.10,2,4176.20,4,4176.40,4,4176.50,5,4176.60,9,4176.70,5,4176.80,3,4176.90,6,4177.00,5,4177.10,13,Mid
20260610 133010 232,4176.00,1,4175.80,4176.10,0.30,4175.80,2,4175.70,2,4175.60,5,4175.50,3,4175.40,3,4175.30,4,4175.20,4,4175.10,6,4175.00,9,4174.90,8,4176.10,2,4176.20,4,4176.40,4,4176.50,5,4176.60,9,4176.70,5,4176.80,3,4176.90,6,4177.00,5,4177.10,13,Mid
20260610 133010 235,4175.90,1,4175.80,4176.10,0.30,4175.80,2,4175.70,2,4175.60,5,4175.50,3,4175.40,3,4175.30,4,4175.20,4,4175.10,6,4175.00,9,4174.90,8,4176.10,2,4176.20,4,4176.40,4,4176.50,5,4176.60,9,4176.70,5,4176.80,3,4176.90,6,4177.00,5,4177.10,13,Mid
20260610 133010 362,4175.50,1,4175.20,4175.50,0.30,4175.20,4,4175.10,7,4175.00,3,4174.90,3,4174.80,4,4174.70,2,4174.60,6,4174.50,9,4174.40,10,4174.30,9,4175.50,2,4175.60,4,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,2,4176.40,4,Buy
20260610 133010 394,4175.30,1,4175.20,4175.50,0.30,4175.20,4,4175.10,7,4175.00,3,4174.90,3,4174.80,4,4174.70,2,4174.60,6,4174.50,9,4174.40,10,4174.30,9,4175.50,2,4175.60,4,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,2,4176.40,4,Mid
20260610 133010 424,4175.50,1,4175.10,4175.40,0.30,4175.10,7,4175.00,3,4174.90,3,4174.80,4,4174.70,2,4174.60,1,4174.50,9,4174.40,9,4174.30,9,4174.20,10,4175.40,1,4175.50,2,4175.60,4,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,2,Buy
20260610 133010 497,4175.30,1,4175.20,4175.50,0.30,4175.20,1,4175.10,3,4175.00,3,4174.90,3,4174.80,3,4174.70,2,4174.60,2,4174.50,4,4174.40,4,4174.30,9,4175.50,3,4175.60,4,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,2,4176.40,10,Mid
20260610 133010 627,4175.40,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Buy
20260610 133010 627,4175.40,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Buy
20260610 133010 627,4175.40,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Buy
20260610 133010 627,4175.30,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Mid
20260610 133010 627,4175.30,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Mid
20260610 133010 627,4175.30,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Mid
20260610 133010 627,4175.30,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,4,4174.40,11,4174.30,9,4174.20,10,4175.40,2,4175.50,2,4175.60,5,4175.70,5,4175.80,5,4175.90,3,4176.00,4,4176.10,5,4176.20,4,4176.30,3,Mid
20260610 133010 896,4175.40,1,4175.40,4175.70,0.30,4175.40,1,4175.30,4,4175.20,3,4175.10,5,4175.00,5,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,5,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,3,4176.30,9,4176.40,10,4176.50,11,4176.60,15,Sell
20260610 133010 900,4175.50,1,4175.40,4175.70,0.30,4175.40,1,4175.30,4,4175.20,3,4175.10,5,4175.00,5,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,5,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,3,4176.30,9,4176.40,10,4176.50,11,4176.60,15,Mid
20260610 133010 961,4175.40,1,4175.40,4175.60,0.20,4175.40,1,4175.30,4,4175.20,3,4175.10,7,4175.00,4,4174.90,4,4174.80,6,4174.70,3,4174.60,2,4174.50,5,4175.60,2,4175.70,2,4175.80,4,4175.90,3,4176.00,4,4176.10,5,4176.20,3,4176.30,2,4176.40,4,4176.50,5,Sell
20260610 133011 448,4175.20,1,4174.90,4175.20,0.30,4175.10,2,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,2,4174.50,5,4174.40,11,4174.30,9,4174.20,10,4175.30,2,4175.40,4,4175.50,4,4175.60,3,4175.70,2,4175.80,5,4175.90,4,4176.00,4,4176.10,5,4176.20,3,Buy
20260610 133011 448,4175.20,1,4174.90,4175.20,0.30,4175.10,2,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,2,4174.50,5,4174.40,11,4174.30,9,4174.20,10,4175.30,2,4175.40,4,4175.50,4,4175.60,3,4175.70,2,4175.80,5,4175.90,4,4176.00,4,4176.10,5,4176.20,3,Buy
20260610 133011 466,4174.90,1,4174.90,4175.20,0.30,4175.10,2,4175.00,4,4174.90,4,4174.80,5,4174.70,3,4174.60,2,4174.50,5,4174.40,11,4174.30,9,4174.20,10,4175.30,2,4175.40,4,4175.50,4,4175.60,3,4175.70,2,4175.80,5,4175.90,4,4176.00,4,4176.10,5,4176.20,3,Sell
20260610 133011 572,4175.00,1,4175.30,4175.50,0.20,4175.30,1,4175.20,2,4175.10,4,4175.00,4,4174.90,2,4174.80,4,4174.70,2,4174.60,2,4174.50,5,4174.40,5,4175.50,1,4175.60,2,4175.70,2,4175.80,4,4175.90,4,4176.00,4,4176.10,5,4176.20,3,4176.30,9,4176.40,11,Sell
20260610 133011 583,4175.10,1,4175.30,4175.50,0.20,4175.30,1,4175.20,2,4175.10,4,4175.00,4,4174.90,2,4174.80,4,4174.70,2,4174.60,2,4174.50,5,4174.40,5,4175.50,1,4175.60,2,4175.70,2,4175.80,4,4175.90,4,4176.00,4,4176.10,5,4176.20,3,4176.30,9,4176.40,11,Sell
20260610 133011 588,4175.30,1,4175.30,4175.50,0.20,4175.30,1,4175.20,2,4175.10,4,4175.00,4,4174.90,2,4174.80,4,4174.70,2,4174.60,2,4174.50,5,4174.40,5,4175.50,1,4175.60,2,4175.70,2,4175.80,4,4175.90,4,4176.00,4,4176.10,5,4176.20,3,4176.30,9,4176.40,11,Sell
20260610 133011 588,4175.30,1,4175.30,4175.50,0.20,4175.30,1,4175.20,2,4175.10,4,4175.00,4,4174.90,2,4174.80,4,4174.70,2,4174.60,2,4174.50,5,4174.40,5,4175.50,1,4175.60,2,4175.70,2,4175.80,4,4175.90,4,4176.00,4,4176.10,5,4176.20,3,4176.30,9,4176.40,11,Sell
20260610 133012 040,4175.60,1,4175.30,4175.60,0.30,4175.30,2,4175.20,2,4175.10,5,4175.00,3,4174.90,2,4174.80,4,4174.70,3,4174.60,10,4174.50,12,4174.40,12,4175.60,3,4175.70,4,4175.80,4,4175.90,4,4176.00,3,4176.10,4,4176.20,3,4176.30,5,4176.40,5,4176.50,5,Buy
20260610 133012 041,4175.50,1,4175.30,4175.60,0.30,4175.30,2,4175.20,2,4175.10,5,4175.00,3,4174.90,2,4174.80,4,4174.70,3,4174.60,10,4174.50,12,4174.40,12,4175.60,3,4175.70,4,4175.80,4,4175.90,4,4176.00,3,4176.10,4,4176.20,3,4176.30,5,4176.40,5,4176.50,5,Mid
20260610 133012 042,4175.60,1,4175.30,4175.60,0.30,4175.30,2,4175.20,2,4175.10,5,4175.00,3,4174.90,2,4174.80,4,4174.70,3,4174.60,10,4174.50,12,4174.40,12,4175.60,3,4175.70,4,4175.80,4,4175.90,4,4176.00,3,4176.10,4,4176.20,3,4176.30,5,4176.40,5,4176.50,5,Buy
20260610 133012 067,4175.50,1,4175.30,4175.60,0.30,4175.30,2,4175.20,2,4175.10,5,4175.00,3,4174.90,2,4174.80,4,4174.70,3,4174.60,10,4174.50,12,4174.40,12,4175.60,3,4175.70,4,4175.80,4,4175.90,4,4176.00,3,4176.10,4,4176.20,3,4176.30,5,4176.40,5,4176.50,5,Mid
20260610 133012 245,4175.30,1,4175.10,4175.40,0.30,4175.10,2,4175.00,3,4174.90,2,4174.80,4,4174.70,2,4174.60,3,4174.50,5,4174.40,5,4174.30,12,4174.20,12,4175.40,4,4175.50,4,4175.60,3,4175.70,5,4175.80,4,4175.90,5,4176.00,3,4176.10,5,4176.20,4,4176.30,11,Mid
20260610 133012 558,4175.00,1,4175.10,4175.20,0.10,4175.00,1,4174.90,1,4174.80,3,4174.70,2,4174.60,2,4174.50,5,4174.40,5,4174.30,12,4174.20,12,4174.10,8,4175.20,2,4175.30,3,4175.40,4,4175.50,4,4175.60,4,4175.70,5,4175.80,4,4175.90,5,4176.00,3,4176.10,5,Sell
